Lang,rule ID,Vulnerable Category
JAVA,CC1CBC7B-6FBE-4511-861A-E1011D69211A,Command Injection
JAVA,CC1CBC7B-6FBE-4511-861A-E1011D69211A,Command Injection
JAVA,AB98B721-D1BA-4C43-92A8-FA4C7CC0716E,Command Injection
JAVA,13BA157C-E229-44A4-B083-50DD06162B32,Password Management
JAVA,D6EA09B2-61F9-4B70-A07B-A267E7F000E3,Password Management: Weak Cryptography
JAVA,2B3234B5-9496-45B2-8111-32C91A8CB741,Resource Injection
JAVA,F74F2F5F-C483-449B-A8CA-7EE1E1E5C056,Resource Injection
JAVA,18B323D8-E347-460E-B8BE-F34EFC86F456,Resource Injection
JAVA,D34FEDA4-61FA-45F1-82B9-58B69877F866,Setting Manipulation
JAVA,85C451C7-9171-4D7D-9A8E-FF4F0A8E8164,Setting Manipulation
JAVA,71295536-EF9E-45C3-A8C1-FF3720557BB4,Setting Manipulation
JAVA,00839C53-8D8D-40C1-B548-45AAA890BDC1,Setting Manipulation
JAVA,488AD738-7788-4349-8674-AD2E801CB0A0,Setting Manipulation
JAVA,B64683FF-CCBD-4A2B-A34E-365B8DFC8E07,Mail Command Injection: IMAP
JAVA,B64683FF-CCBD-4A2B-A34E-365B8DFC8E07,Mail Command Injection: IMAP
JAVA,2D0D5598-6967-48AF-820C-A5586799C42E,Mail Command Injection: SMTP
JAVA,2D0D5598-6967-48AF-820C-A5586799C42E,Mail Command Injection: SMTP
JAVA,34094057-B6E5-4A7F-8455-1A7E4C859AA8,Mail Command Injection: SMTP
JAVA,34094057-B6E5-4A7F-8455-1A7E4C859AA8,Mail Command Injection: SMTP
JAVA,929F622F-ED8A-4D23-869E-A9902BA8874D,Privacy Violation
JAVA,9681EBCC-C4D0-459F-9A74-25C52A185650,System Information Leak: External
JAVA,654CB403-2F67-4D5A-A73E-AC41AD446BFF,Privacy Violation
JAVA,8E0D3809-63B4-4714-98AE-CE613CA4298D,System Information Leak: External
JAVA,2494E95A-4CEF-45F0-AEC6-644248B403AB,Privacy Violation
JAVA,75D43A1B-AD8C-4083-BE83-8DD7CAEA80EF,System Information Leak: External
JAVA,EB33F68B-22B5-4038-A3D9-40EC87687B46,Password Management: Weak Cryptography
JAVA,F70B747E-BBDB-4A85-9860-9A990019FD2A,Password Management
JAVA,F0F612CA-5459-47FC-A5E1-562049120F2B,Password Management: Weak Cryptography
JAVA,2D699AFF-16BF-4E6F-88AB-C75841C1FAD4,Password Management
JAVA,EF3CADE7-6B6C-42C7-A93B-28E3842C817B,Password Management: Weak Cryptography
JAVA,D89FA59F-DD46-44FB-98BC-96F9A16C8AED,Password Management
JAVA,AC532157-F27E-4EDB-9CE1-72B5096B76E3,Password Management: Weak Cryptography
JAVA,5B2B7AD9-83E6-451F-B581-4E7FEAB978EF,Password Management
JAVA,7020E75E-9272-46C0-9B80-16F0630CC4D6,Password Management: Weak Cryptography
JAVA,53A48B89-B672-48E1-9C43-8F79880C1BEA,Password Management
JAVA,E60FE03B-B3C5-48FB-A7CD-1EDE7A3CDB4F,Password Management: Weak Cryptography
JAVA,89148C9D-2318-4A24-B4C4-0233D6A4AF3B,Password Management
JAVA,D122D250-55E0-4CE7-9E38-06F78DBCAFBB,Password Management: Weak Cryptography
JAVA,84418150-68EE-47B6-8FE3-DD0BB4445F83,Password Management
JAVA,7B9604A9-E82C-48D8-A7AE-3BAE99A159BE,Password Management: Weak Cryptography
JAVA,59F53E1D-BDBD-4658-9602-BC0E6E747824,Password Management
JAVA,401F2342-B1F2-470E-998B-E96423BFBDFE,Header Manipulation: SMTP
JAVA,401F2342-B1F2-470E-998B-E96423BFBDFE,Header Manipulation: SMTP
JAVA,357C3068-AB5B-4FF7-8AF0-EE6B9EDE33FE,Header Manipulation: SMTP
JAVA,F96190BC-6607-4A8C-8795-C1B44E30754A,Header Manipulation: SMTP
JAVA,F96190BC-6607-4A8C-8795-C1B44E30754A,Header Manipulation: SMTP
JAVA,962D8DF5-4D32-42D1-83AB-FD5EF463D48A,Header Manipulation: SMTP
JAVA,5F82B797-3C44-429C-8AD8-D8D1F31BEC3A,Header Manipulation: SMTP
JAVA,5F82B797-3C44-429C-8AD8-D8D1F31BEC3A,Header Manipulation: SMTP
JAVA,A4DE3456-A13F-4E12-979F-0427034105DA,Header Manipulation: SMTP
JAVA,DFF36F8C-D09C-433A-A7E1-F84006B2C3E0,XML External Entity Injection
JAVA,29C65F57-57B8-4F62-BFE8-748A1379B30A,XSLT Injection
JAVA,3DC15BD5-3AE0-4E3E-81F3-7662C91AB33B,XML External Entity Injection
JAVA,0FF6ED69-BF70-4296-8307-D95A42A94041,Setting Manipulation
JAVA,615DB660-CA26-43B9-8B9E-CC2C8F6C79F2,Setting Manipulation
JAVA,F7F55D34-7400-4582-8A9A-B3404EE7BEA9,Setting Manipulation
JAVA,600988D8-6CDF-4796-A2C8-1FFABA415F4A,Setting Manipulation
JAVA,F0E4F1C5-E664-40CA-A8AD-71F1DD742306,XPath Injection
JAVA,F0E4F1C5-E664-40CA-A8AD-71F1DD742306,XPath Injection
JAVA,DC1168AB-D08A-4900-B0B3-CCC9363B4F19,XML Injection
JAVA,DC1168AB-D08A-4900-B0B3-CCC9363B4F19,XML Injection
JAVA,9DC4D995-DC6B-41AB-9C5D-9EFBF55730F2,XPath Injection
JAVA,9DC4D995-DC6B-41AB-9C5D-9EFBF55730F2,XPath Injection
JAVA,DA5E66BD-3209-4682-AAC7-3C22BCB4A8CC,System Information Leak: Internal
JAVA,97902816-8107-4D87-9D89-D390A08E7082,Privacy Violation
JAVA,4B1396F4-255F-4952-BC09-B82ACB650FE8,XML External Entity Injection
JAVA,1C2401A4-37A8-4B2E-9D0A-F03CB933D522,XML Entity Expansion Injection
JAVA,B1D6A836-C25A-4971-A9E8-6FCEBA60E3DB,XML External Entity Injection
JAVA,67F8265E-C832-4376-83EF-3EA086DB961E,XML Entity Expansion Injection
JAVA,36D34333-A9A0-49ED-890A-554DA0D5928E,XML External Entity Injection
JAVA,3DC15BD5-3AE0-4E3E-81F3-7662C91AB33B,XML External Entity Injection
JAVA,7B0595F8-2863-4A06-9074-410753110CE9,XML Entity Expansion Injection
JAVA,6ABDAD8C-4C41-4537-9DF0-701BE6C42988,Privacy Violation
JAVA,29ED9142-29C8-4934-A356-F632B2DD6F36,System Information Leak: External
JAVA,B72FEB29-68A5-4C10-BFCE-F1129AAF7CD0,Password Management
JAVA,14A8AB8D-54DD-405D-829D-65D23D9573D9,Password Management: Weak Cryptography
JAVA,671E77B3-0979-4B25-8605-8D5E10FE2837,Password Management
JAVA,6E9AB255-BAA9-467F-912B-76F4E7FE7733,Password Management: Weak Cryptography
JAVA,3DF06425-1652-46F0-84B5-DEC712287769,SQL Injection: JDO
JAVA,D01EE53E-9BDC-4EFD-8E45-0D2DB7021DCD,Access Control: Database
JAVA,B7C26AC2-EB3F-423B-9566-94B36B4A17F7,SQL Injection: JDO
JAVA,2BBFC977-F2F8-462E-B039-5E88C6CBC127,Access Control: Database
JAVA,5A799C0D-E05E-49A1-B4CB-7609DD76A761,SQL Injection: JDO
JAVA,E913BE59-8400-46BB-B33B-45333ACE3580,Access Control: Database
JAVA,3D8BE430-8E30-4279-9A56-479B97F401D5,SQL Injection: JDO
JAVA,D52509CF-D2DD-4EEF-9BE4-31D5D07DA8D7,Access Control: Database
JAVA,7EE30A77-54AE-483E-9E45-A575D80F3D30,SQL Injection
JAVA,13C9C373-D68D-420C-98FE-6DE9C7829206,Access Control: Database
JAVA,817DABC8-4823-480E-88AA-4FDA961CA74E,SQL Injection: JDO
JAVA,51EA53D6-C1D3-41A0-B332-4931ECE696F5,Access Control: Database
JAVA,F11525CA-4425-4205-9DE3-A11CE21C2E2E,Resource Injection
JAVA,B8DBC47D-372B-4BF0-89B0-E7691A6A9BC5,Access Control: Database
JAVA,AF5F010A-3D34-4762-B19A-893F99C1CC8C,Access Control: Database
JAVA,14D44029-5E4A-46AB-99F5-B50483FA2C38,Access Control: Database
JAVA,31DDC144-6458-41D1-B6F6-1D84548E015B,SQL Injection: JDO
JAVA,BCCC170D-4B6C-4298-B6DD-ECF375D4C700,Access Control: Database
JAVA,14502C14-36A1-4E45-80CC-7E3982F0A198,Resource Injection
JAVA,F5F00C52-B2F2-4E3C-9925-FAAD2E8E6C49,Path Manipulation
JAVA,F5F00C52-B2F2-4E3C-9925-FAAD2E8E6C49,Path Manipulation
JAVA,AD041060-E429-4040-BFA0-75576572018F,Path Manipulation
JAVA,991256F4-D6AB-41EC-88B5-55A55385511A,Resource Injection
JAVA,665382F2-4AF3-4372-ADBA-E2E4B3DA6AA2,Resource Injection
JAVA,ADD36D6D-E326-44A4-8F09-D24DB42DC43C,Resource Injection
JAVA,EE1EC137-3B28-47CA-9C9C-AC4B11779350,Resource Injection
JAVA,49DDE7A4-6F95-4203-BE5E-313F5F71A8D2,Resource Injection
JAVA,E4AD17CB-ABF3-4515-9AE1-AECED894D530,Resource Injection
JAVA,5598A0AE-4FA9-4BFA-AD18-3E2B42333CAB,System Information Leak: Internal
JAVA,53F702D5-F0D9-476A-A9A4-B92E83B1E2EE,Privacy Violation
JAVA,7843B887-E9EC-421E-8E21-72CD9A20DD21,Resource Injection
JAVA,D01EE53E-9BDC-4EFD-8E45-0D2DB7021DCD,Access Control: Database
JAVA,268C013E-5CB2-4662-AD2C-9FBB1636DEC1,Access Control: Database
JAVA,C7EE1763-CFE0-416E-825B-F234D8D2BE17,Access Control: Database
JAVA,F0C3F59D-B43D-45AB-B79C-4257E35348F0,Access Control: Database
JAVA,0167B74E-A62A-47B9-84EE-A5666029A6AD,Access Control: Database
JAVA,13C11329-15AE-49A8-A78A-17AD08693423,Access Control: Database
JAVA,2BBFC977-F2F8-462E-B039-5E88C6CBC127,Access Control: Database
JAVA,DCF2781F-CD58-467B-8F28-921B544BC28E,Access Control: Database
JAVA,451F51AE-74E8-4CAD-8EB4-5217249E745F,Access Control: Database
JAVA,D52509CF-D2DD-4EEF-9BE4-31D5D07DA8D7,Access Control: Database
JAVA,94ECE6A0-F3A2-4CC6-B64A-51DE8A3DB199,Access Control: Database
JAVA,E89F0772-AC94-46D5-9B48-597AEB667839,Access Control: Database
JAVA,13C9C373-D68D-420C-98FE-6DE9C7829206,Access Control: Database
JAVA,0508DC8F-4B85-4696-863E-76E368B2097D,Access Control: Database
JAVA,BDC352EA-4821-480E-A050-0BE3F89C51AB,Access Control: Database
JAVA,51EA53D6-C1D3-41A0-B332-4931ECE696F5,Access Control: Database
JAVA,842AAB56-B6FE-4E4E-A5BF-8B8B3308747D,Access Control: Database
JAVA,FB51D062-60A3-4DA3-A7AF-1FF7A1E48DFC,Access Control: Database
JAVA,B8DBC47D-372B-4BF0-89B0-E7691A6A9BC5,Access Control: Database
JAVA,88FFECB0-AB91-4F8A-9DA8-4FE7B9A88B4C,Access Control: Database
JAVA,1800844B-1F6E-46C1-98DB-011B4C69640C,Access Control: Database
JAVA,AF5F010A-3D34-4762-B19A-893F99C1CC8C,Access Control: Database
JAVA,A1D0184A-C36B-4B77-84BC-D2ECF7B3811A,Access Control: Database
JAVA,D50A0C0D-0DE2-4A2F-ACC9-760BF86114F5,Access Control: Database
JAVA,14D44029-5E4A-46AB-99F5-B50483FA2C38,Access Control: Database
JAVA,70447E2B-3011-40C8-8346-28A10829119F,Access Control: Database
JAVA,A6B4A152-86B4-401A-A774-664CCBCF02A1,Access Control: Database
JAVA,BCCC170D-4B6C-4298-B6DD-ECF375D4C700,Access Control: Database
JAVA,B8FF2419-B0AB-48B5-84C1-97043A897F20,Access Control: Database
JAVA,AD3800A7-8EDA-4032-8C29-E2B41F342ACD,Access Control: Database
JAVA,B67D4AB6-C3A2-4CD3-ABE5-A2E9D37A166C,Password Management
JAVA,2814B7D8-D54B-455F-885D-0B0CDDB5E25A,Password Management: Weak Cryptography
JAVA,DE16A529-B74B-4AD3-BBB8-6418EE76275C,Resource Injection
JAVA,1A09FEBB-6161-4049-941E-DA21D0F55472,Resource Injection
JAVA,2842A705-41E3-4C09-8A75-55621AF9B4C9,Resource Injection
JAVA,B5179D10-A2A5-45EB-95F9-9170958F8DDC,Resource Injection
JAVA,5B6C6B4A-69E5-4F82-94B0-09D99B313C15,Resource Injection
JAVA,60A05943-959E-4118-A45C-1A4CCCBEEB3B,Resource Injection
JAVA,A888617D-5A3A-4A09-8998-919EF9617404,Resource Injection
JAVA,37A8CCB0-E0F1-40A5-A1EB-C8564FBA299B,Resource Injection
JAVA,3D5412BB-16CB-44B8-B67F-2A4320BA9F66,Resource Injection
JAVA,AFB48057-2B3D-4016-9E0E-66EFF347D8A6,Resource Injection
JAVA,437B99A7-ADB7-44A0-891E-23B6B9F93BF0,Resource Injection
JAVA,B2BD2FC1-E545-4CE9-94BD-1F38BF85D35A,Resource Injection
JAVA,230C692D-9C79-48A0-8D4B-5466ECB15028,Cross-Site Scripting: Reflected
JAVA,E0BAB805-CFD9-4FD1-A889-6E4218EA9C1E,Cross-Site Scripting: Inter-Component Communication
JAVA,BBB0F4F4-D456-45B7-BE71-C4A55D94FEE7,Cross-Site Scripting: Persistent
JAVA,BDD72476-E847-4FA1-B4BB-50BDFA9E81B6,Cross-Site Scripting: Poor Validation
JAVA,03B96F12-C5AD-420C-B35E-4FFEEFA2170E,System Information Leak: External
JAVA,EE2558F7-AB18-485A-B4F3-BE6F7C609D13,Privacy Violation
JAVA,492CE2C7-D334-47C1-9AFF-5815BFB62FEC,Denial of Service
JAVA,350118E3-744A-48AE-861A-3F89E7A702E6,Resource Injection
JAVA,183D83DE-D7F9-4C92-8B36-A724854D0CCD,Log Forging
JAVA,43DD9776-C1B9-4A4F-B007-9B15EEA14817,System Information Leak: External
JAVA,998A3603-7DFB-4B73-AC64-A9DA68351B95,Privacy Violation
JAVA,2E9A4115-6CD6-4B68-AC09-8AA516B6EAF4,Unsafe Reflection
JAVA,E68096D4-2063-496A-8A5E-04253965D7EE,Unsafe Reflection
JAVA,0E22ECDF-DBE3-4BAF-A496-66AD8EAC1886,System Information Leak: External
JAVA,574936F7-4713-4698-9E6F-381C31EC8F83,System Information Leak: External
JAVA,4E29CF45-6965-4748-9548-3F28D5261850,System Information Leak: External
JAVA,D2BD37EE-7698-4296-B251-B6FADF949396,System Information Leak: External
JAVA,24C5628A-E4DD-42C7-AEA6-9010F2BFE8A3,System Information Leak: External
JAVA,D16565CE-19BD-48E3-91E8-27002EF7FD33,Privacy Violation
JAVA,FC55CB9C-491D-45EA-94D3-07A3E08FB2EF,Privacy Violation
JAVA,62C68BC2-1505-4CA6-A6BA-ACD79B6AA57A,Privacy Violation
JAVA,234166BC-E6C4-47C8-A3D1-24EEA6AE28D1,Privacy Violation
JAVA,9A744710-014D-4EC3-9F38-6F1B2ADC4F55,Privacy Violation
JAVA,13BF7242-446A-4588-A5AE-44DFD547D98A,Cross-Site Scripting: Poor Validation
JAVA,E6C861B3-38B5-4A93-B626-C74E68A091D4,Cross-Site Scripting: Poor Validation
JAVA,A4253816-19E2-4B9F-B106-44BB858AE794,Cross-Site Scripting: Poor Validation
JAVA,2BB54670-7AAF-4B7E-8438-3F064CDA82F7,Cross-Site Scripting: Poor Validation
JAVA,D5615CA3-C26A-4AC0-9A73-D4340EF6A6CF,System Information Leak: External
JAVA,733A3EA0-CCB4-4B49-8635-1EDE2FF879AA,System Information Leak: External
JAVA,3EF26EFF-C571-4D9D-9C72-56F68DB610D7,System Information Leak: External
JAVA,0BD2F513-77CE-4761-A497-80BD7B4ACA39,Privacy Violation
JAVA,5F9595F3-423B-49D4-AE4B-C5D03A15643F,Privacy Violation
JAVA,62ABFD00-6578-4063-A399-B16E881948D4,Privacy Violation
JAVA,BB92FF77-2FE8-42F7-AB4A-9C1954DD0459,Cross-Site Scripting: Poor Validation
JAVA,FB1CC048-84E4-44E8-A4B8-EE15BAB76750,Cross-Site Scripting: Poor Validation
JAVA,70A58FF3-EB87-469D-860A-38CA97278FDB,Cross-Site Scripting: Poor Validation
JAVA,A512F85F-8EA1-4B79-B4F2-316EDCBD1101,Cross-Site Scripting: Poor Validation
JAVA,801F4B9C-7B6A-4D2D-860A-2A0314BFEC70,Cross-Site Scripting: Poor Validation
JAVA,7DF2CE31-9B03-4608-8F0F-FB22B1DFC928,Cross-Site Scripting: Poor Validation
JAVA,C12717AB-2008-48D4-876E-65DECA8D3F3C,Cross-Site Scripting: Poor Validation
JAVA,03F1A0EE-17F4-4180-BB23-8BA987ABEB94,Cross-Site Scripting: Poor Validation
JAVA,CF23CC39-DC10-4BEB-9FC0-D8D93D94ABE3,Cross-Site Scripting: Poor Validation
JAVA,397A64E5-0891-47B5-8351-8B5FEBC721E3,Cross-Site Scripting: Poor Validation
JAVA,5EB30839-6561-4ADE-BEC3-C800A4BB238F,Cross-Site Scripting: Poor Validation
JAVA,7D822477-09A7-4C16-A603-74303E817F1F,Cross-Site Scripting: Poor Validation
JAVA,CA8CB4A2-4579-47B0-9011-1367A96E27E8,Open Redirect
JAVA,CA8CB4A2-4579-47B0-9011-1367A96E27E8,Open Redirect
JAVA,E162D118-AE3B-4B5E-8585-686872F63F9C,Cross-Site Scripting: Reflected
JAVA,4767174B-1027-4EA9-A822-75D550440A67,Cross-Site Scripting: Inter-Component Communication
JAVA,C4F526AE-64A1-4ECF-9C31-CF967B555CC0,Cross-Site Scripting: Reflected
JAVA,CA5B148B-886E-44DE-B764-ECF10C7A80D4,Cross-Site Scripting: Inter-Component Communication
JAVA,ACF55D09-1D3D-4D1C-8D03-DF30AE377D33,Cross-Site Scripting: Reflected
JAVA,F2CD4AEB-1B47-484C-90A7-5D3B9B791720,Cross-Site Scripting: Inter-Component Communication
JAVA,87FA02C6-0927-435B-858D-AF36B8EAE9DF,Cross-Site Scripting: Reflected
JAVA,25BF5F51-A82B-46BA-BFFA-8B0404342507,Cross-Site Scripting: Inter-Component Communication
JAVA,B098F992-2456-4FB5-B305-746CDB92AE75,Cross-Site Scripting: Reflected
JAVA,D567E3A4-7222-4B3E-BC6F-FC0193D1BB9C,Cross-Site Scripting: Inter-Component Communication
JAVA,30CD9056-4127-4FD2-B7A9-5F9BCCBFF66D,Cross-Site Scripting: Reflected
JAVA,DE74451F-074E-4DA2-B34C-034FA57C38B8,Cross-Site Scripting: Inter-Component Communication
JAVA,98CD8166-EF54-43E7-BD88-D4808C6652D6,Cross-Site Scripting: Reflected
JAVA,7C5F4F66-AAA8-4610-8685-B57F66E14E77,Cross-Site Scripting: Inter-Component Communication
JAVA,C583A7ED-2973-4B7A-8A0A-14534082213C,Cross-Site Scripting: Reflected
JAVA,89A1FE17-8DEA-4E37-8680-8217065C6B47,Cross-Site Scripting: Reflected
JAVA,67B14167-EC0B-42B0-9701-9CC0C852B760,Cross-Site Scripting: Inter-Component Communication
JAVA,2A861F38-63D6-4FA3-814E-BC34B121F65E,Cross-Site Scripting: Inter-Component Communication
JAVA,C8591ED9-8263-45F2-8D8F-A60F68E1F090,Cross-Site Scripting: Reflected
JAVA,F34F825E-D520-4D30-B37D-83A536FF61B2,Cross-Site Scripting: Inter-Component Communication
JAVA,E8993653-9F20-4C4E-BB3F-F1A4B4BFBC64,Cross-Site Scripting: Reflected
JAVA,F2F4A69C-4141-4F20-AC6A-511216E2CF39,Cross-Site Scripting: Inter-Component Communication
JAVA,E3AD08B7-111A-42DF-9F62-61FC75A78B18,Cross-Site Scripting: Reflected
JAVA,8EBED42D-E65B-4983-B9F8-54085235D3BD,Cross-Site Scripting: Inter-Component Communication
JAVA,E88F9743-2C2A-4953-BCC8-1E3100BC83B0,Cross-Site Scripting: Reflected
JAVA,2EFEE69D-6999-44AA-BAE5-302BDD38B65C,Cross-Site Scripting: Inter-Component Communication
JAVA,41EBF004-D994-4F3A-B771-1EA3B5C18465,Cross-Site Scripting: Reflected
JAVA,E82D131E-9D8B-4191-935A-811630781959,Cross-Site Scripting: Inter-Component Communication
JAVA,CE8283A0-572E-4FAC-B4E2-465E322F3E6B,Cross-Site Scripting: Reflected
JAVA,5B371A54-C392-4CF6-8953-7BE8148D139D,Cross-Site Scripting: Inter-Component Communication
JAVA,7EE4F579-7A6A-495C-8190-F3A0D5C772BC,Cross-Site Scripting: Reflected
JAVA,23AA1E79-9E41-4058-90A3-49B061C49E07,Cross-Site Scripting: Inter-Component Communication
JAVA,225C545A-AB07-4B12-979A-9194C5A40B60,Cross-Site Scripting: Reflected
JAVA,C314A285-CF22-4BE3-AF54-8837D25AE802,Cross-Site Scripting: Inter-Component Communication
JAVA,CFFBE8F1-3EE1-4619-B071-034748C5F0FE,Cross-Site Scripting: Reflected
JAVA,42A45E05-0A99-4C68-890F-DC3E9B03A838,Cross-Site Scripting: Inter-Component Communication
JAVA,569F170F-B290-445F-A66E-9B9B58F3BAC5,Cross-Site Scripting: Reflected
JAVA,4A084260-9F19-4CED-9321-FD45FF28DB77,Cross-Site Scripting: Inter-Component Communication
JAVA,78FEAB70-DD0F-4A11-B18C-F3418A0A2D70,Cross-Site Scripting: Reflected
JAVA,71B03B55-DFAE-47E7-8FE7-23C365FA74FC,Cross-Site Scripting: Inter-Component Communication
JAVA,EADADFF2-F173-4D55-BA6F-DB265F72BF6E,Cross-Site Scripting: Reflected
JAVA,97C9411D-922C-4959-9A61-AD68E3CCFAE4,Cross-Site Scripting: Inter-Component Communication
JAVA,4A9A0104-CBC4-46A1-BED2-017742EF970C,Cross-Site Scripting: Persistent
JAVA,6A796A08-28E7-481C-B07D-C5ECECECE3CC,Cross-Site Scripting: Persistent
JAVA,5A562983-A14B-491B-97DB-8DDDF1F96083,Cross-Site Scripting: Persistent
JAVA,8A9E2624-2E88-4311-BC4C-EA63CDFC9AF1,Cross-Site Scripting: Persistent
JAVA,4D2666D2-4BF1-4D44-B733-B76AC07E8B46,Cross-Site Scripting: Persistent
JAVA,6F883C7B-0E05-4AC2-A252-7B311E8AB590,Cross-Site Scripting: Persistent
JAVA,BF5E744D-1BE3-4CD3-9DEF-A7159DC1287C,Cross-Site Scripting: Persistent
JAVA,6ABE04B8-147B-4B45-B801-B07A527F3B7A,Cross-Site Scripting: Persistent
JAVA,A805AD6A-E089-4B9C-9613-0BC1B8C69120,Cross-Site Scripting: Persistent
JAVA,C94304B6-1A47-471B-9589-EBB106226DF4,Cross-Site Scripting: Persistent
JAVA,4125862D-9885-4B98-AAED-84113CAE670A,Cross-Site Scripting: Persistent
JAVA,0A26D5CC-C84C-473F-BC6B-BB6EC2C1B0E3,Cross-Site Scripting: Persistent
JAVA,32A92A3E-F742-4BDB-90D0-4628B2C7E7FF,Cross-Site Scripting: Persistent
JAVA,151AF88F-E25C-45A6-B889-6F1231B80ABE,Cross-Site Scripting: Persistent
JAVA,D2521B44-5E04-4C47-ADAA-16DE16221EBD,Cross-Site Scripting: Persistent
JAVA,F905FE8F-2266-42B5-A9EE-7936B9422372,Cross-Site Scripting: Persistent
JAVA,F550BFEB-0224-4C02-BBE4-F92DCED2D64E,Cross-Site Scripting: Persistent
JAVA,9D7E3537-D2BC-4445-9B26-C88140E10902,Cross-Site Scripting: Persistent
JAVA,E53604CD-5D91-4BB9-BA42-75FC8953F89F,Cross-Site Scripting: Persistent
JAVA,38CA9F19-C1A0-4FFF-87C7-A77337CA763F,Cross-Site Scripting: Persistent
JAVA,21C7FFA2-4C3B-412A-895F-AAA631463115,Cross-Site Scripting: Persistent
JAVA,1914A940-E253-4034-9493-96310469F847,Access Control: Database
JAVA,A31151F3-4635-4026-A8B7-01AB4144FFFE,Access Control: Database
JAVA,4C2D63A0-298B-4B97-B67E-2475BD4E0F48,Access Control: Database
JAVA,BD4E6BE7-E436-4312-BF92-86C0395EC080,SQL Injection
JAVA,F506751A-FBA8-43DF-BA98-85CA2A3120B4,Access Control: Database
JAVA,6B0E3103-9BA7-41DB-83B6-D191BE7B830A,SQL Injection: Persistence
JAVA,24DC65A1-ADD6-4EEC-846D-D4635CC44017,Access Control: Database
JAVA,3A04C5F0-50E6-4866-9BEF-6C65815EF451,Access Control: Database
JAVA,F506751A-FBA8-43DF-BA98-85CA2A3120B4,Access Control: Database
JAVA,232CF96F-6789-4DE9-81B1-2C16C235DECE,Access Control: Database
JAVA,B30416FE-6DB8-4AAC-A520-06AE48008415,Access Control: Database
JAVA,24DC65A1-ADD6-4EEC-846D-D4635CC44017,Access Control: Database
JAVA,E660A711-824C-4A2A-A5AE-8E602132B48E,Access Control: Database
JAVA,05BA2143-8071-40F8-B320-24ADA14CDDFA,Access Control: Database
JAVA,3A04C5F0-50E6-4866-9BEF-6C65815EF451,Access Control: Database
JAVA,40B58BD5-887B-459A-BB37-F128E036C7A0,Access Control: Database
JAVA,60265C05-D60E-4B87-83DF-4863E7CA895C,Access Control: Database
JAVA,F5E3AEA2-664D-4EA7-AB0D-5BCD345D5810,Trust Boundary Violation
JAVA,ECABCE88-E859-45D8-A2E5-B9E807E88D84,Trust Boundary Violation
JAVA,50FB2A63-D184-4131-9488-B7F46C1BED28,Log Forging
JAVA,23EAD384-FFDF-4685-8EBC-AEAE902BEAFF,System Information Leak: External
JAVA,3D257C80-D846-4145-9752-7367CB789ED3,Privacy Violation
JAVA,CB82F45F-D9A6-4DD7-B32A-E527497D864C,Resource Injection
JAVA,08D90B5F-86E6-4784-B5E6-DDF0E8B9B606,Open Redirect
JAVA,08D90B5F-86E6-4784-B5E6-DDF0E8B9B606,Open Redirect
JAVA,75CA7134-B6BE-444A-9815-E739432FCA47,Cross-Site Scripting: Poor Validation
JAVA,75CA7134-B6BE-444A-9815-E739432FCA47,Cross-Site Scripting: Poor Validation
JAVA,25B00DD0-3038-4FB8-9C82-3E84EC2C3B58,Cross-Site Scripting: Poor Validation
JAVA,2710EB43-DD8F-4387-924D-B486C91A43A9,Cross-Site Scripting: Poor Validation
JAVA,3511ED19-10F6-4879-AD65-AAB703DFCBA2,Cross-Site Scripting: Poor Validation
JAVA,3511ED19-10F6-4879-AD65-AAB703DFCBA2,Cross-Site Scripting: Poor Validation
JAVA,CEB9A62B-8449-49E0-A6EB-320DD28B437D,Cross-Site Scripting: Poor Validation
JAVA,07000BA9-92C8-4A30-A541-F6784680E7F5,Cross-Site Scripting: Poor Validation
JAVA,7E77C1EB-1E48-463B-B63D-8E0AEA290701,Cross-Site Scripting: Poor Validation
JAVA,7E77C1EB-1E48-463B-B63D-8E0AEA290701,Cross-Site Scripting: Poor Validation
JAVA,DA30625E-1BEC-420D-A870-A2323CFC97C6,Cross-Site Scripting: Poor Validation
JAVA,1B84A766-BD0D-4D11-8AC8-8F782575C60A,Cross-Site Scripting: Poor Validation
JAVA,056D0669-6EC0-48E5-AFCA-2E7EF0B5D1FE,Cross-Site Scripting: Poor Validation
JAVA,056D0669-6EC0-48E5-AFCA-2E7EF0B5D1FE,Cross-Site Scripting: Poor Validation
JAVA,58E4B08D-E9AE-485E-8DB1-0B489B791A8E,Cross-Site Scripting: Poor Validation
JAVA,A8583E02-63E7-4D2F-BBF4-3CA8E5E37D52,Cross-Site Scripting: Poor Validation
JAVA,11D20CBC-104F-4EA3-9841-D8DEAB2B20A8,Cross-Site Scripting: Poor Validation
JAVA,11D20CBC-104F-4EA3-9841-D8DEAB2B20A8,Cross-Site Scripting: Poor Validation
JAVA,3CBBE5A5-D095-4601-B2E7-2CD83E31FC82,Cross-Site Scripting: Poor Validation
JAVA,8917DC85-48F4-4ECA-8808-BE5CDB09C176,Cross-Site Scripting: Poor Validation
JAVA,1EEA935D-E161-4E1A-81A8-8771F7F7D64B,Cross-Site Scripting: Poor Validation
JAVA,1EEA935D-E161-4E1A-81A8-8771F7F7D64B,Cross-Site Scripting: Poor Validation
JAVA,673A60AD-DE1B-4682-8895-DB5883087595,Cross-Site Scripting: Poor Validation
